 shampoo, hand soap, waffles, vegetables, cheeses, mixes, milk, sandwich bags, laundry detergent, dishwashing liquid/detergent, waffles, individual meals, hand soap, vegetables, individual meals, yogurt, cereals, shampoo, vegetables, aluminum foil
 sandwich loaves, milk, waffles, soda, vegetables, sugar, mixes, soda, milk, yogurt, toilet paper, sandwich loaves, lunch meat, individual meals, waffles, spaghetti sauce, paper towels, shampoo, ,
 tortillas, soap, shampoo, soda, yogurt, cereals, sandwich loaves, sandwich loaves, beef, poultry, all- purpose, fruits, paper towels, tortillas, vegetables, vegetables, lunch meat, ,,
 lunch meat, soap, soda, hand soap, butter, milk, lunch meat, lunch meat, ice cream, butter, lunch meat, dishwashing liquid/detergent, laundry detergent, paper towels, tortillas, coffee/tea, mixes, ,,
 cereals, individual meals, hand soap, soda, juice, pork, eggs, tortillas, tortillas, flour, ,,,,,,,,,
 lunch meat, aluminum foil, shampoo, dinner rolls, toilet paper, sugar, soda, milk, individual meals, soda, vegetables, spaghetti sauce, milk, soda, pork, soda, yogurt, shampoo, sandwich loaves, pasta
 yogurt, lunch meat, soap, individual meals, vegetables, shampoo, aluminum foil, milk, waffles, soap, paper towels, flour, shampoo, ,,,,,,
 fruits, soda, pork, yogurt, shampoo, sandwich loaves, sandwich bags, sugar, vegetables, ,,,,,,,,,,
 soda, cheeses, pasta, sandwich bags, bagels, sugar, beef, butter, all- purpose, all- purpose, sandwich loaves, juice, toilet paper, pork, butter, cheeses, tortillas, ,,
 aluminum foil, soda, spaghetti sauce, cheeses, cheeses, sandwich bags, vegetables, vegetables, cheeses, toilet paper, waffles, vegetables, all- purpose, flour, soap, ketchup, sandwich bags, waffles, ketchup, tortillas
 coffee/tea, sandwich loaves, juice, bagels, individual meals, juice, spaghetti sauce, shampoo, butter, sandwich bags, tortillas, poultry, ,,,,,,,
 aluminum foil, fruits, ice cream, sandwich loaves, tortillas, cereals, cereals, paper towels, aluminum foil, vegetables, cereals, toilet paper, cereals, milk, mixes, sugar, ,,,
 individual meals, beef, lunch meat, ice cream, individual meals, cheeses, vegetables, vegetables, coffee/tea, cereals, eggs, ,,,,,,,,
 bagels, poultry, yogurt, aluminum foil, mixes, cheeses, laundry detergent, vegetables, vegetables, pork, waffles, vegetables, sandwich bags, ketchup, shampoo, cheeses, ,,,
 ice cream, poultry, mixes, aluminum foil, pasta, laundry detergent, laundry detergent, sugar, cereals, vegetables, pork, spaghetti sauce, mixes, flour, yogurt, butter, poultry, ,,
 toilet paper, juice, sugar, shampoo, eggs, waffles, ice cream, hand soap, beef, vegetables, ,,,,,,,,,
 shampoo, laundry detergent, spaghetti sauce, mixes, sandwich loaves, aluminum foil, juice, cereals, eggs, shampoo, poultry, juice, yogurt, cereals, ,,,,,
 eggs, fruits, individual meals, tortillas, flour, ice cream, aluminum foil, ,,,,,,,,,,,,
 toilet paper, sandwich bags, bagels, waffles, cereals, mixes, dishwashing liquid/detergent, lunch meat, cheeses, sandwich loaves, tortillas, flour, soda, cheeses, mixes, toilet paper, individual meals, all- purpose, pork, 
 waffles, spaghetti sauce, poultry, vegetables, beef, vegetables, flour, coffee/tea, ketchup, vegetables, cereals, pasta, eggs, spaghetti sauce, dinner rolls, cheeses, juice, pasta, lunch meat, hand soap
 dishwashing liquid/detergent, cereals, fruits, pasta, ketchup, poultry, aluminum foil, aluminum foil, individual meals, yogurt, waffles, butter, paper towels, all- purpose, ketchup, soda, soap, soap, individual meals, soda
 dishwashing liquid/detergent, poultry, dinner rolls, bagels, fruits, shampoo, ketchup, ,,,,,,,,,,,,
 beef, shampoo, vegetables, waffles, lunch meat, ,,,,,,,,,,,,,,
 spaghetti sauce, lunch meat, dinner rolls, mixes, ,,,,,,,,,,,,,,,
 bagels, individual meals, sandwich bags, vegetables, vegetables, vegetables, ketchup, laundry detergent, soda, shampoo, flour, tortillas, yogurt, waffles, laundry detergent, laundry detergent, cereals, ,,
 ice cream, tortillas, soda, hand soap, tortillas, bagels, sandwich bags, sandwich bags, milk, sandwich bags, shampoo, ,,,,,,,,
 sugar, waffles, ketchup, fruits, butter, flour, dinner rolls, vegetables, vegetables, spaghetti sauce, aluminum foil, eggs, ,,,,,,,
 sandwich loaves, paper towels, lunch meat, sandwich loaves, flour, laundry detergent, soda, tortillas, soda, waffles, paper towels, sugar, vegetables, dinner rolls, individual meals, all- purpose, vegetables, ,,
 sugar, toilet paper, soap, lunch meat, butter, sugar, ,,,,,,,,,,,,,
 sandwich loaves, soap, soap, sandwich loaves, laundry detergent, milk, eggs, ice cream, pork, toilet paper, soda, sandwich loaves, mixes, ,,,,,,
 yogurt, soda, soap, waffles, aluminum foil, soap, pork, cereals, coffee/tea, paper towels, cheeses, eggs, flour, ,,,,,,
 sugar, milk, coffee/tea, hand soap, aluminum foil, dinner rolls, poultry, mixes, laundry detergent, butter, vegetables, ketchup, lunch meat, butter, ice cream, ,,,,
 toilet paper, toilet paper, toilet paper, lunch meat, soda, individual meals, waffles, soda, pork, dishwashing liquid/detergent, coffee/tea, ice cream, butter, eggs, ice cream, individual meals, juice, flour, juice, 
 spaghetti sauce, waffles, cheeses, pork, cereals, coffee/tea, cereals, sandwich bags, cheeses, aluminum foil, poultry, sandwich loaves, lunch meat, bagels, soap, vegetables, beef, ,,
 individual meals, lunch meat, poultry, hand soap, eggs, dinner rolls, paper towels, yogurt, toilet paper, ice cream, all- purpose, sugar, vegetables, milk, pasta, ,,,,
 hand soap, individual meals, beef, yogurt, tortillas, mixes, vegetables, cereals, toilet paper, lunch meat, aluminum foil, vegetables, yogurt, vegetables, flour, ,,,,
 tortillas, beef, cereals, ketchup, poultry, sandwich bags, poultry, all- purpose, vegetables, pasta, pasta, individual meals, paper towels, juice, pasta, poultry, ,,,
 shampoo, all- purpose, dinner rolls, coffee/tea, hand soap, aluminum foil, ,,,,,,,,,,,,,
 vegetables, soap, vegetables, ketchup, mixes, individual meals, laundry detergent, eggs, bagels, vegetables, pasta, juice, soap, mixes, ,,,,,
 butter, spaghetti sauce, pasta, ketchup, all- purpose, paper towels, individual meals, soda, soda, yogurt, spaghetti sauce, vegetables, soap, milk, dishwashing liquid/detergent, laundry detergent, spaghetti sauce, pasta, juice, milk
 soap, bagels, pork, all- purpose, paper towels, butter, milk, paper towels, mixes, eggs, cheeses, ,,,,,,,,
 sandwich bags, sandwich bags, sandwich bags, butter, sandwich loaves, ,,,,,,,,,,,,,,
 soap, pork, vegetables, butter, paper towels, sandwich bags, vegetables, vegetables, flour, cereals, all- purpose, all- purpose, toilet paper, cereals, vegetables, soda, poultry, toilet paper, lunch meat, sugar
 milk, dishwashing liquid/detergent, eggs, vegetables, yogurt, waffles, tortillas, butter, individual meals, ,,,,,,,,,,
 soda, eggs, bagels, eggs, dinner rolls, laundry detergent, soda, paper towels, toilet paper, soap, dinner rolls, pasta, vegetables, ,,,,,,
 sandwich bags, sugar, cheeses, milk, ketchup, flour, sandwich loaves, vegetables, soda, spaghetti sauce, ,,,,,,,,,
 flour, pork, spaghetti sauce, coffee/tea, cheeses, ketchup, cheeses, tortillas, aluminum foil, milk, dinner rolls, bagels, individual meals, ,,,,,,
 hand soap, coffee/tea, paper towels, soda, cheeses, soap, waffles, soda, milk, yogurt, pork, coffee/tea, cheeses, poultry, waffles, fruits, soap, pasta, ice cream, juice
 vegetables, beef, pasta, eggs, sandwich loaves, cheeses, poultry, cheeses, waffles, fruits, soap, hand soap, beef, poultry, ice cream, sandwich loaves, aluminum foil, sandwich loaves, yogurt, toilet paper
 poultry, spaghetti sauce, individual meals, pork, sugar, tortillas, soap, ketchup, poultry, juice, fruits, paper towels, soda, yogurt, sandwich bags, mixes, pork, bagels, poultry, 
 ice cream, bagels, sugar, sugar, laundry detergent, butter, individual meals, cereals, tortillas, cereals, laundry detergent, all- purpose, vegetables, tortillas, dishwashing liquid/detergent, cheeses, waffles, pasta, coffee/tea, vegetables
 eggs, cereals, vegetables, pork, individual meals, all- purpose, juice, all- purpose, all- purpose, aluminum foil, spaghetti sauce, paper towels, sandwich bags, yogurt, sandwich loaves, paper towels, shampoo, coffee/tea, ,
 sandwich loaves, yogurt, butter, flour, tortillas, all- purpose, beef, pasta, ketchup, sugar, individual meals, aluminum foil, lunch meat, soap, ,,,,,
 milk, lunch meat, butter, laundry detergent, spaghetti sauce, cheeses, soap, ice cream, ,,,,,,,,,,,
 aluminum foil, soda, hand soap, toilet paper, dishwashing liquid/detergent, milk, hand soap, ice cream, soap, pork, mixes, all- purpose, ,,,,,,,
 shampoo, flour, milk, aluminum foil, ketchup, pasta, laundry detergent, mixes, individual meals, pork, aluminum foil, ,,,,,,,,
 flour, coffee/tea, shampoo, lunch meat, bagels, tortillas, hand soap, beef, aluminum foil, all- purpose, soap, waffles, ,,,,,,,
 pork, ice cream, all- purpose, toilet paper, bagels, eggs, individual meals, aluminum foil, vegetables, sandwich loaves, ketchup, lunch meat, laundry detergent, fruits, ,,,,,
 cheeses, fruits, mixes, flour, aluminum foil, soap, eggs, dishwashing liquid/detergent, juice, milk, coffee/tea, hand soap, ,,,,,,,
 sandwich bags, bagels, eggs, shampoo, pasta, sugar, dinner rolls, lunch meat, sandwich loaves, vegetables, hand soap, lunch meat, all- purpose, sandwich bags, laundry detergent, vegetables, toilet paper, fruits, lunch meat, waffles
 ketchup, individual meals, milk, coffee/tea, eggs, ,,,,,,,,,,,,,,
 hand soap, laundry detergent, sugar, soap, individual meals, flour, lunch meat, butter, sandwich bags, all- purpose, hand soap, sugar, sandwich loaves, aluminum foil, poultry, aluminum foil, hand soap, shampoo, ,
 poultry, pasta, vegetables, cereals, eggs, sugar, sugar, pork, ,,,,,,,,,,,
 beef, aluminum foil, eggs, milk, dinner rolls, ,,,,,,,,,,,,,,
 pork, sandwich loaves, butter, tortillas, spaghetti sauce, dinner rolls, lunch meat, coffee/tea, dinner rolls, coffee/tea, vegetables, soap, flour, coffee/tea, mixes, dishwashing liquid/detergent, sandwich bags, cheeses, aluminum foil, 
 pork, hand soap, sugar, waffles, sandwich bags, all- purpose, all- purpose, pasta, dinner rolls, bagels, mixes, sandwich bags, beef, tortillas, mixes, ,,,,
 fruits, coffee/tea, pasta, sandwich loaves, juice, ice cream, vegetables, yogurt, cereals, cheeses, hand soap, yogurt, tortillas, soap, vegetables, ,,,,
 pork, soap, soda, paper towels, butter, dishwashing liquid/detergent, dinner rolls, lunch meat, ,,,,,,,,,,,
 yogurt, bagels, yogurt, cheeses, spaghetti sauce, yogurt, ,,,,,,,,,,,,,
 cheeses, soap, vegetables, waffles, cheeses, lunch meat, soap, all- purpose, soap, sugar, ice cream, cereals, hand soap, pork, juice, tortillas, lunch meat, sandwich loaves, butter, 
 ice cream, all- purpose, hand soap, all- purpose, dishwashing liquid/detergent, paper towels, ketchup, ,,,,,,,,,,,,
 ice cream, sandwich bags, individual meals, juice, fruits, cereals, pasta, ,,,,,,,,,,,,
 milk, vegetables, coffee/tea, mixes, sandwich loaves, sandwich bags, waffles, ,,,,,,,,,,,,
 mixes, coffee/tea, paper towels, dishwashing liquid/detergent, mixes, ,,,,,,,,,,,,,,
 paper towels, sandwich loaves, yogurt, flour, lunch meat, sugar, laundry detergent, pork, ,,,,,,,,,,,
 sandwich loaves, aluminum foil, lunch meat, toilet paper, waffles, pasta, waffles, hand soap, tortillas, pork, butter, hand soap, laundry detergent, milk, sandwich loaves, paper towels, mixes, vegetables, soda, yogurt
 vegetables, cereals, dishwashing liquid/detergent, cereals, vegetables, sugar, cereals, ,,,,,,,,,,,,
 laundry detergent, poultry, spaghetti sauce, vegetables, mixes, coffee/tea, ,,,,,,,,,,,,,
 laundry detergent, cheeses, shampoo, laundry detergent, hand soap, fruits, fruits, fruits, dinner rolls, soap, pork, cheeses, vegetables, sandwich bags, ,,,,,
 dishwashing liquid/detergent, bagels, laundry detergent, dinner rolls, cheeses, juice, sandwich bags, dinner rolls, fruits, yogurt, paper towels, lunch meat, aluminum foil, paper towels, aluminum foil, ,,,,
 aluminum foil, butter, pork, coffee/tea, vegetables, juice, eggs, sandwich loaves, ,,,,,,,,,,,
 aluminum foil, shampoo, ketchup, tortillas, ,,,,,,,,,,,,,,,
 tortillas, milk, flour, vegetables, paper towels, cereals, ,,,,,,,,,,,,,
 coffee/tea, vegetables, sandwich loaves, tortillas, tortillas, sandwich bags, soda, vegetables, waffles, ice cream, milk, beef, mixes, toilet paper, soda, ,,,,
 sugar, cheeses, beef, spaghetti sauce, lunch meat, soap, vegetables, paper towels, aluminum foil, toilet paper, dinner rolls, eggs, pasta, hand soap, spaghetti sauce, cereals, aluminum foil, vegetables, milk, spaghetti sauce
 toilet paper, soap, soda, cereals, vegetables, shampoo, yogurt, sugar, cereals, poultry, lunch meat, waffles, ice cream, sandwich loaves, soda, yogurt, tortillas, ,,
 flour, flour, individual meals, hand soap, dishwashing liquid/detergent, aluminum foil, cheeses, vegetables, ,,,,,,,,,,,
 laundry detergent, ketchup, ketchup, sugar, soap, lunch meat, vegetables, pork, lunch meat, ,,,,,,,,,,
 yogurt, mixes, ketchup, eggs, ,,,,,,,,,,,,,,,
 cheeses, individual meals, pork, butter, eggs, fruits, laundry detergent, dishwashing liquid/detergent, soda, mixes, pasta, toilet paper, spaghetti sauce, dinner rolls, lunch meat, ,,,,
 sandwich bags, bagels, spaghetti sauce, hand soap, laundry detergent, sugar, spaghetti sauce, dishwashing liquid/detergent, poultry, individual meals, yogurt, ,,,,,,,,
 paper towels, butter, coffee/tea, sandwich bags, ,,,,,,,,,,,,,,,
 tortillas, hand soap, ice cream, bagels, cereals, shampoo, vegetables, sandwich loaves, eggs, individual meals, paper towels, soap, butter, ketchup, ,,,,,
 bagels, poultry, ice cream, aluminum foil, spaghetti sauce, vegetables, pasta, pasta, paper towels, poultry, all- purpose, hand soap, fruits, soda, ,,,,,
 juice, pork, sandwich bags, aluminum foil, toilet paper, dinner rolls, ketchup, milk, flour, fruits, hand soap, ice cream, coffee/tea, mixes, vegetables, waffles, vegetables, soda, flour, toilet paper
 toilet paper, hand soap, coffee/tea, fruits, flour, laundry detergent, bagels, ,,,,,,,,,,,,
 bagels, fruits, laundry detergent, toilet paper, ,,,,,,,,,,,,,,,
 poultry, shampoo, hand soap, cereals, butter, dinner rolls, cereals, tortillas, yogurt, dishwashing liquid/detergent, vegetables, soda, fruits, soda, eggs, mixes, pasta, soap, ,
 butter, vegetables, aluminum foil, individual meals, poultry, hand soap, sugar, soda, soda, vegetables, laundry detergent, vegetables, flour, eggs, waffles, soda, sandwich loaves, sandwich loaves, beef, 
 pasta, ice cream, pork, dishwashing liquid/detergent, ice cream, paper towels, ice cream, lunch meat, paper towels, waffles, tortillas, milk, butter, vegetables, bagels, tortillas, eggs, aluminum foil, all- purpose, 
 tortillas, aluminum foil, yogurt, individual meals, lunch meat, waffles, toilet paper, poultry, sandwich loaves, aluminum foil, milk, dinner rolls, individual meals, flour, fruits, waffles, sugar, butter, pork, 
 vegetables, vegetables, paper towels, lunch meat, waffles, paper towels, butter, vegetables, butter, tortillas, ice cream, spaghetti sauce, waffles, ,,,,,,
 waffles, hand soap, fruits, sugar, milk, bagels, dishwashing liquid/detergent, waffles, soda, ice cream, pasta, flour, butter, mixes, tortillas, ,,,,
 dishwashing liquid/detergent, aluminum foil, sandwich bags, poultry, flour, waffles, ,,,,,,,,,,,,,
 sandwich loaves, paper towels, sugar, mixes, ,,,,,,,,,,,,,,,
 vegetables, eggs, eggs, waffles, ,,,,,,,,,,,,,,,
 waffles, waffles, toilet paper, tortillas, fruits, hand soap, all- purpose, flour, all- purpose, tortillas, mixes, soda, mixes, shampoo, sandwich loaves, spaghetti sauce, mixes, coffee/tea, dinner rolls, beef
 dinner rolls, juice, aluminum foil, paper towels, hand soap, ice cream, vegetables, vegetables, aluminum foil, tortillas, soda, bagels, vegetables, vegetables, pasta, cheeses, butter, ,,
 beef, yogurt, butter, yogurt, waffles, waffles, ,,,,,,,,,,,,,
 vegetables, cereals, ketchup, bagels, ice cream, ,,,,,,,,,,,,,,
 butter, butter, aluminum foil, aluminum foil, sandwich loaves, toilet paper, poultry, aluminum foil, vegetables, pasta, butter, coffee/tea, pasta, yogurt, milk, beef, toilet paper, ,,
 vegetables, eggs, vegetables, laundry detergent, cereals, all- purpose, ,,,,,,,,,,,,,
 poultry, waffles, tortillas, aluminum foil, flour, beef, yogurt, waffles, all- purpose, vegetables, flour, tortillas, butter, individual meals, ,,,,,
 ice cream, bagels, waffles, ice cream, dishwashing liquid/detergent, sandwich bags, sugar, cheeses, spaghetti sauce, flour, pasta, pasta, eggs, paper towels, vegetables, pasta, beef, ice cream, pork, waffles
 poultry, bagels, coffee/tea, all- purpose, sandwich loaves, spaghetti sauce, shampoo, mixes, sandwich loaves, soda, individual meals, dishwashing liquid/detergent, dinner rolls, laundry detergent, bagels, individual meals, vegetables, pasta, bagels, sugar
 sandwich loaves, sugar, fruits, eggs, cheeses, spaghetti sauce, waffles, ,,,,,,,,,,,,
 dinner rolls, cheeses, laundry detergent, all- purpose, pasta, aluminum foil, fruits, ketchup, fruits, butter, ice cream, paper towels, fruits, sugar, vegetables, ,,,,
 cereals, cheeses, paper towels, tortillas, flour, sandwich loaves, all- purpose, ,,,,,,,,,,,,
 cereals, shampoo, dishwashing liquid/detergent, individual meals, fruits, poultry, beef, vegetables, yogurt, waffles, toilet paper, juice, individual meals, vegetables, eggs, soda, bagels, paper towels, fruits, yogurt
 lunch meat, butter, cereals, fruits, fruits, tortillas, waffles, hand soap, ,,,,,,,,,,,
 flour, beef, coffee/tea, sandwich bags, poultry, poultry, eggs, yogurt, mixes, yogurt, all- purpose, flour, spaghetti sauce, individual meals, vegetables, yogurt, beef, sandwich loaves, ice cream, sugar
 eggs, shampoo, aluminum foil, milk, waffles, ketchup, ,,,,,,,,,,,,,
 fruits, dishwashing liquid/detergent, paper towels, pasta, waffles, ,,,,,,,,,,,,,,
 laundry detergent, vegetables, soap, shampoo, milk, eggs, paper towels, ,,,,,,,,,,,,
 toilet paper, lunch meat, aluminum foil, lunch meat, laundry detergent, toilet paper, vegetables, vegetables, all- purpose, bagels, pasta, ,,,,,,,,
 vegetables, juice, sandwich bags, shampoo, poultry, beef, lunch meat, coffee/tea, sandwich loaves, ,,,,,,,,,,
 milk, cereals, sandwich bags, soda, butter, vegetables, individual meals, cereals, sugar, bagels, soap, soda, individual meals, ,,,,,,
 coffee/tea, ice cream, bagels, pork, waffles, vegetables, juice, aluminum foil, ketchup, milk, soda, bagels, beef, eggs, coffee/tea, pork, juice, pork, ,
 individual meals, vegetables, yogurt, waffles, flour, fruits, ,,,,,,,,,,,,,
 lunch meat, shampoo, cereals, toilet paper, cheeses, beef, coffee/tea, butter, bagels, spaghetti sauce, shampoo, ,,,,,,,,
 sandwich loaves, soda, soap, cheeses, paper towels, ,,,,,,,,,,,,,,
 dinner rolls, aluminum foil, cereals, pasta, flour, cereals, yogurt, vegetables, cheeses, spaghetti sauce, dishwashing liquid/detergent, spaghetti sauce, soda, spaghetti sauce, juice, ketchup, shampoo, pork, soap, 
 mixes, fruits, pork, laundry detergent, ,,,,,,,,,,,,,,,
 yogurt, waffles, vegetables, laundry detergent, aluminum foil, ,,,,,,,,,,,,,,
 tortillas, lunch meat, milk, bagels, soap, poultry, sugar, ice cream, flour, eggs, vegetables, mixes, ketchup, eggs, toilet paper, laundry detergent, poultry, dinner rolls, ,
 vegetables, yogurt, soda, tortillas, ice cream, ketchup, laundry detergent, dishwashing liquid/detergent, yogurt, ,,,,,,,,,,
 juice, vegetables, toilet paper, vegetables, bagels, ice cream, toilet paper, aluminum foil, dishwashing liquid/detergent, yogurt, coffee/tea, milk, pasta, butter, individual meals, cheeses, vegetables, cheeses, butter, butter
 dishwashing liquid/detergent, vegetables, flour, tortillas, vegetables, waffles, butter, butter, juice, soda, poultry, butter, eggs, vegetables, milk, toilet paper, sandwich loaves, fruits, tortillas, laundry detergent
 beef, poultry, flour, cereals, waffles, all- purpose, ketchup, soap, yogurt, ice cream, pork, bagels, coffee/tea, eggs, coffee/tea, sugar, individual meals, dishwashing liquid/detergent, milk, coffee/tea
 poultry, beef, pasta, juice, vegetables, cheeses, laundry detergent, flour, vegetables, vegetables, vegetables, coffee/tea, butter, laundry detergent, dishwashing liquid/detergent, ,,,,
 toilet paper, beef, spaghetti sauce, pasta, vegetables, butter, eggs, cheeses, ,,,,,,,,,,,
 ketchup, hand soap, ice cream, aluminum foil, sugar, ,,,,,,,,,,,,,,
 spaghetti sauce, toilet paper, individual meals, yogurt, individual meals, vegetables, beef, aluminum foil, vegetables, waffles, sugar, ice cream, yogurt, vegetables, ,,,,,
 juice, waffles, coffee/tea, pork, sandwich bags, all- purpose, mixes, ketchup, pork, ketchup, vegetables, tortillas, sandwich bags, juice, sandwich loaves, ,,,,
 beef, lunch meat, mixes, sugar, waffles, poultry, paper towels, mixes, lunch meat, eggs, sandwich bags, pork, dishwashing liquid/detergent, yogurt, butter, beef, cheeses, ,,
 flour, spaghetti sauce, mixes, sandwich loaves, beef, dinner rolls, sugar, ,,,,,,,,,,,,
 sandwich bags, all- purpose, pork, sugar, ,,,,,,,,,,,,,,,
 vegetables, flour, milk, pork, ketchup, dishwashing liquid/detergent, ,,,,,,,,,,,,,
 pasta, beef, poultry, vegetables, dinner rolls, pork, coffee/tea, pork, aluminum foil, fruits, vegetables, individual meals, paper towels, sugar, shampoo, waffles, sugar, ,,
 milk, vegetables, vegetables, soap, mixes, toilet paper, toilet paper, dinner rolls, milk, vegetables, yogurt, tortillas, ,,,,,,,
 flour, milk, coffee/tea, waffles, pasta, cereals, individual meals, toilet paper, ,,,,,,,,,,,
 sandwich loaves, pork, dinner rolls, cheeses, tortillas, vegetables, all- purpose, ice cream, paper towels, eggs, spaghetti sauce, soda, tortillas, ,,,,,,
 bagels, juice, coffee/tea, paper towels, beef, ,,,,,,,,,,,,,,
 poultry, dinner rolls, cereals, juice, coffee/tea, ,,,,,,,,,,,,,,
 lunch meat, individual meals, lunch meat, soap, individual meals, poultry, poultry, milk, sandwich bags, pasta, vegetables, cheeses, dinner rolls, bagels, dinner rolls, butter, vegetables, cheeses, sandwich bags, mixes
 shampoo, paper towels, dinner rolls, beef, individual meals, vegetables, sugar, yogurt, tortillas, bagels, flour, coffee/tea, sugar, butter, yogurt, soap, milk, hand soap, ,
 toilet paper, toilet paper, spaghetti sauce, vegetables, coffee/tea, lunch meat, spaghetti sauce, cheeses, pasta, ice cream, butter, poultry, ,,,,,,,
 sugar, butter, dinner rolls, waffles, sandwich bags, cereals, aluminum foil, tortillas, pork, poultry, sandwich bags, beef, soap, ,,,,,,
 sandwich loaves, coffee/tea, fruits, juice, yogurt, pasta, pasta, sugar, milk, toilet paper, ketchup, vegetables, toilet paper, laundry detergent, coffee/tea, flour, all- purpose, lunch meat, yogurt, pork
 milk, eggs, soda, ice cream, fruits, fruits, laundry detergent, pasta, mixes, bagels, sandwich bags, soda, vegetables, shampoo, aluminum foil, cheeses, vegetables, vegetables, aluminum foil, vegetables
 sugar, individual meals, spaghetti sauce, cheeses, ,,,,,,,,,,,,,,,
 mixes, yogurt, aluminum foil, mixes, pasta, soda, beef, flour, flour, shampoo, sandwich bags, ,,,,,,,,
 juice, juice, butter, cereals, milk, eggs, soda, sandwich loaves, aluminum foil, mixes, soap, fruits, sugar, yogurt, pasta, tortillas, juice, milk, milk, hand soap
 vegetables, paper towels, soda, sandwich loaves, waffles, soap, tortillas, sandwich loaves, soap, lunch meat, mixes, soda, cheeses, sandwich bags, pork, poultry, soda, bagels, fruits, aluminum foil
 fruits, ice cream, ice cream, sugar, milk, dishwashing liquid/detergent, aluminum foil, individual meals, sugar, vegetables, soda, ice cream, lunch meat, cereals, beef, bagels, milk, ,,
 aluminum foil, cereals, ice cream, ketchup, ice cream, waffles, bagels, waffles, vegetables, bagels, spaghetti sauce, tortillas, pasta, milk, pork, ,,,,
 flour, cereals, vegetables, hand soap, juice, ketchup, milk, tortillas, sugar, cereals, coffee/tea, ice cream, ,,,,,,,
 vegetables, shampoo, laundry detergent, shampoo, aluminum foil, pasta, tortillas, lunch meat, flour, pork, cheeses, poultry, ,,,,,,,
 aluminum foil, toilet paper, pasta, yogurt, waffles, vegetables, tortillas, coffee/tea, vegetables, hand soap, eggs, vegetables, dishwashing liquid/detergent, milk, individual meals, cheeses, ,,,
 sugar, paper towels, soda, pork, aluminum foil, mixes, cereals, soda, vegetables, dinner rolls, cereals, coffee/tea, hand soap, eggs, tortillas, waffles, shampoo, ,,
 laundry detergent, vegetables, poultry, sandwich bags, sandwich bags, vegetables, lunch meat, cheeses, hand soap, soap, eggs, ,,,,,,,,
 poultry, eggs, laundry detergent, individual meals, ,,,,,,,,,,,,,,,
 hand soap, soda, milk, yogurt, flour, beef, coffee/tea, lunch meat, ice cream, mixes, pork, ,,,,,,,,
 bagels, soap, tortillas, dinner rolls, aluminum foil, eggs, ,,,,,,,,,,,,,
 juice, cereals, mixes, tortillas, individual meals, vegetables, pasta, ,,,,,,,,,,,,
 sandwich bags, waffles, individual meals, cheeses, sugar, waffles, dishwashing liquid/detergent, vegetables, sugar, beef, flour, ,,,,,,,,
 vegetables, vegetables, hand soap, hand soap, butter, sandwich bags, ,,,,,,,,,,,,,
 waffles, tortillas, ketchup, vegetables, poultry, mixes, ice cream, yogurt, ,,,,,,,,,,,
 sandwich bags, pork, ice cream, coffee/tea, flour, cheeses, laundry detergent, beef, shampoo, dinner rolls, pork, sugar, poultry, pasta, vegetables, sandwich loaves, waffles, vegetables, aluminum foil, flour
 lunch meat, mixes, bagels, cheeses, butter, sugar, beef, cereals, hand soap, paper towels, lunch meat, ,,,,,,,,
 soda, vegetables, flour, soap, lunch meat, shampoo, individual meals, tortillas, ,,,,,,,,,,,
 juice, paper towels, waffles, ice cream, yogurt, vegetables, milk, aluminum foil, spaghetti sauce, waffles, bagels, toilet paper, pasta, lunch meat, toilet paper, toilet paper, cheeses, flour, coffee/tea, 
 bagels, waffles, poultry, vegetables, soap, spaghetti sauce, pork, poultry, toilet paper, yogurt, individual meals, beef, ,,,,,,,
 aluminum foil, dinner rolls, sandwich loaves, butter, tortillas, vegetables, hand soap, dinner rolls, vegetables, ,,,,,,,,,,
 tortillas, vegetables, pasta, soap, dishwashing liquid/detergent, mixes, tortillas, fruits, milk, soda, dinner rolls, vegetables, dinner rolls, cereals, shampoo, soap, flour, ,,
 dishwashing liquid/detergent, coffee/tea, vegetables, bagels, sandwich bags, milk, tortillas, yogurt, beef, hand soap, ,,,,,,,,,
 dinner rolls, poultry, aluminum foil, juice, ,,,,,,,,,,,,,,,
 eggs, juice, dinner rolls, vegetables, yogurt, spaghetti sauce, beef, vegetables, paper towels, shampoo, dinner rolls, beef, aluminum foil, soda, pork, cereals, juice, cheeses, paper towels, shampoo
 eggs, beef, ketchup, pork, dinner rolls, bagels, coffee/tea, tortillas, spaghetti sauce, pasta, waffles, all- purpose, milk, coffee/tea, ,,,,,
 poultry, sandwich loaves, dinner rolls, pork, coffee/tea, hand soap, cheeses, dinner rolls, all- purpose, butter, ketchup, laundry detergent, spaghetti sauce, cheeses, shampoo, ,,,,
 individual meals, pork, individual meals, individual meals, soap, paper towels, sandwich loaves, eggs, cereals, aluminum foil, dinner rolls, ice cream, soap, shampoo, ketchup, pork, individual meals, soda, bagels, milk
 sandwich bags, pasta, milk, milk, dishwashing liquid/detergent, all- purpose, individual meals, shampoo, pork, juice, pasta, paper towels, ,,,,,,,
 soap, flour, dishwashing liquid/detergent, lunch meat, milk, poultry, ,,,,,,,,,,,,,
 all- purpose, tortillas, yogurt, all- purpose, ketchup, vegetables, butter, dinner rolls, flour, butter, ketchup, mixes, laundry detergent, milk, aluminum foil, cereals, bagels, poultry, coffee/tea, 
